cycle_id	birth	death	lifetime	died_by	len
976	532	532	0	path	4
977	532	624	92	path	4
978	533	603	70	path	4
979	533	533	0	new	4
980	533	611	78	path	4
981	534	888	354	new	4
982	534	713	179	new	4
983	534	534	0	path	4
984	536	672	136	new	4
985	536	571	35	new	4
986	537	537	0	path	4
987	537	608	71	path	4
988	537	537	0	path	4
989	537	537	0	path	4
990	537	537	0	path	4
991	537	537	0	path	4
992	539	539	0	path	4
993	540	540	0	path	4
994	540	591	51	path	4
995	541	541	0	path	4
996	543	726	183	path	4
997	544	740	196	path	4
998	544	678	134	new	4
999	544	757	213	new	4
1000	544	712	168	new	4
1001	545	679	134	new	4
1002	546	573	27	path	4
1003	547	681	134	new	4
1004	547	716	169	new	4
1005	547	547	0	path	4
1006	548	755	207	new	4
1007	550	602	52	path	4
1008	552	790	238	new	4
1009	554	688	134	new	4
1010	555	599	44	path	4
1011	556	688	132	new	4
1012	570	790	220	new	4
1013	571	571	0	path	4
1014	572	601	29	path	4
1015	573	573	0	path	4
1016	573	573	0	path	4
1017	573	801	228	path	4
1018	576	733	157	new	4
1019	579	698	119	path	4
1020	580	746	166	new	4
1021	593	593	0	path	4
1022	595	800	205	new	4
1023	598	733	135	path	4
1024	598	598	0	path	4
1025	598	782	184	new	4
1026	599	660	61	path	4
1027	600	823	223	new	4
1028	602	602	0	path	4
1029	604	696	92	path	4
1030	604	645	41	path	4
1031	607	607	0	path	4
1032	607	607	0	path	4
1033	608	608	0	path	4
1034	609	724	115	path	4
1035	609	724	115	path	4
1036	611	854	243	new	4
1037	612	612	0	path	4
1038	613	677	64	path	4
1039	616	616	0	path	4
1040	616	616	0	path	4
1041	618	776	158	new	4
1042	619	777	158	path	4
1043	619	619	0	path	4
1044	619	619	0	path	4
1045	621	621	0	path	4
1046	621	621	0	path	4
1047	622	802	180	new	4
1048	622	-1	-1	censored	4
1049	622	622	0	path	4
1050	623	623	0	path	4
1051	623	742	119	path	4
1052	623	623	0	path	4
1053	623	783	160	new	4
1054	623	758	135	new	4
1055	624	800	176	path	4
1056	624	818	194	path	4
1057	624	697	73	path	4
1058	624	624	0	path	4
1059	625	793	168	path	4
1060	625	798	173	new	4
1061	625	625	0	path	4
1062	625	625	0	path	4
1063	626	626	0	path	4
1064	626	757	131	path	4
1065	626	627	1	path	4
1066	627	627	0	path	4
1067	627	758	131	new	4
1068	627	761	134	new	4
1069	628	658	30	new	4
1070	628	628	0	path	4
1071	628	684	56	path	4
1072	628	628	0	path	4
1073	629	629	0	path	4
1074	629	808	179	new	4
1075	629	799	170	new	4
1076	629	844	215	path	4
1077	631	791	160	new	4
1078	631	697	66	path	4
1079	631	631	0	path	4
1080	631	631	0	path	4
1081	632	767	135	new	4
1082	632	808	176	new	4
1083	632	791	159	new	4
1084	633	633	0	path	4
1085	633	684	51	new	4
1086	633	808	175	path	4
1087	633	788	155	new	4
1088	634	634	0	path	4
1089	635	696	61	new	4
1090	635	778	143	new	4
1091	635	673	38	new	4
1092	635	647	12	path	4
1093	636	656	20	path	4
1094	637	637	0	path	4
1095	637	724	87	path	4
1096	639	756	117	path	4
1097	639	639	0	path	4
1098	640	724	84	path	4
1099	641	641	0	path	4
1100	641	691	50	new	4
1101	641	701	60	path	4
1102	641	641	0	path	4
1103	641	767	126	path	4
1104	641	-1	-1	censored	4
1105	641	795	154	new	4
1106	642	664	22	path	4
1107	643	643	0	path	4
1108	644	816	172	new	4
1109	644	644	0	path	4
1110	644	690	46	path	4
1111	645	773	128	new	4
1112	645	844	199	path	4
1113	647	647	0	path	4
1114	649	785	136	new	4
1115	651	699	48	path	4
1116	652	652	0	path	4
1117	653	881	228	path	4
1118	654	654	0	new	4
1119	655	830	175	new	4
1120	655	655	0	path	4
1121	656	896	240	new	4
1122	657	657	0	path	4
1123	657	657	0	path	4
1124	657	787	130	new	4
1125	657	657	0	path	4
1126	658	708	50	path	4
1127	658	658	0	path	4
1128	658	661	3	path	4
1129	659	794	135	new	4
1130	659	725	66	new	4
1131	659	893	234	path	4
1132	660	844	184	path	4
1133	660	814	154	new	4
1134	661	795	134	new	4
1135	662	662	0	path	4
1136	662	693	31	path	4
1137	663	663	0	path	4
1138	664	787	123	path	4
1139	664	749	85	path	4
1140	665	665	0	path	4
1141	665	674	9	path	4
1142	667	820	153	new	4
